MANDT,VBELN,ERDAT,ERNAM,KUNNR,NETWR,VSBED,FAKSK
SC1,851f04be-3a68-4584-994f-26a093f71d7e,2018-04-24 13:06:56,Marita Creagh,7afcca2e-41f2-4ed5-acd1-883e0a0175e0,1089.4,Special Handling,BILLINGBLOCK
SC1,76f81c5f-9fd3-4ab5-bef1-45b7657e1c9a,2019-05-10 02:36:31,Roy Ortego,6e2da7da-0e0c-4c0d-85db-edcab365394f,4699.24,International Shipping,
SC1,7fda6eab-199c-4856-8b74-88c7b738a002,2014-10-10 22:12:04,Dominica Kirkley,7a548999-182c-4efa-9ace-f4dd1733b2ce,8930.42,Standard Delivery,
SC1,3e94500b-ea10-4ab8-bb4f-581a43631fa2,2014-03-14 16:46:58,Lavonna Haymon,e5e91493-7b9c-4a9c-8a15-a7974f876e9a,3473.41,International Shipping,
SC1,eff75690-4115-496a-9896-b1b8bccefb24,2013-05-21 15:12:37,Dalila Proehl,58765d85-f02b-4238-90ec-87cb67bc6fb0,9501.48,Local Delivery,
SC1,0b422a11-777c-46a3-9048-b4012a795bae,2011-07-27 21:28:03,Suellen Noecker,7f1d80f0-f5d5-4e30-9372-cf8b3a36887a,11072.71,Local Delivery,
SC1,0aaaba01-a5aa-4590-9a40-e2a7c653e54e,2011-09-01 22:38:31,Luisa Solar,48ebee4a-fa94-4e9e-b52b-b119086f469c,7190.84,Next-Day Delivery,
SC1,0701359b-45c5-4b4d-8077-68c0f379564a,2017-12-22 08:38:51,Lang Winkler,2b8713f6-822c-46e7-983d-8038730bad96,8870.98,Sea Freight,
SC1,ee7d1715-1119-4831-a807-49654100490b,2010-07-22 10:24:13,Margene Hamil,96fd9147-3341-47b5-9c06-c87ac5dbd3ce,3997.13,Drop Ship,
SC1,557c8e23-f1c4-44ee-94d6-3a878c9cb221,2013-02-11 06:53:53,Orville Sheilds,78a95b93-bb6e-4b4c-baa7-e4bb085babc2,5963.73,Third-Party Logistics (3PL),
SC1,6df203d4-2c8c-4547-9664-79242b4c58ea,2019-08-14 03:23:43,Emmie Schuldt,df12b4c1-ffd2-4ed3-8209-af5a77681129,6499.61,Airfreight,
SC1,cb38753a-d484-4c5c-8c9f-2e9470c36cf1,2013-12-22 09:57:11,Alfonso Wernick,df12b4c1-ffd2-4ed3-8209-af5a77681129,5871.96,Same-Day Delivery,
SC1,a31c3db2-e078-4192-8194-476092461e5b,2011-03-19 21:20:27,Marita Creagh,96fd9147-3341-47b5-9c06-c87ac5dbd3ce,3351.88,Special Handling,
SC1,78056e79-d58f-4ea4-9f4f-d2e6492532ef,2016-11-15 13:04:04,Alvin Malin,c8f2b801-4d82-4554-806d-3f2b71328d3e,14042.64,Courier Service,
SC1,459be2b1-1a0c-43af-9374-cc43cbbf1623,2014-09-20 13:15:05,Emmie Schuldt,b2b0f5c9-5cd4-441f-8096-ba9177d70a7e,10367.63,Post Office,
SC1,4ab176ee-6338-4441-a484-9e44b03c8850,2019-05-18 01:14:00,Suellen Noecker,96dfc8b2-5a06-4eb6-a1fd-1078620240bb,4399.05,Standard Pallet,
SC1,fa52c3a6-c585-4f9a-b479-a8bd59804274,2015-10-13 08:37:03,Alejandro Atwood,6d104d28-d8bb-4969-ab32-50532b8b9be3,13425.23,Next-Day Delivery,
SC1,a6f661f4-529f-4f79-bd9a-b2f1a5e4ad7c,2014-07-06 21:30:05,Lavonna Haymon,09c6abe0-1c27-4335-8eb5-81d65159daa0,3034.03,Hazardous Materials,
SC1,03cae074-ee1a-4e9f-bc79-a95b9045c1af,2012-02-15 10:41:11,Gloria Ashburn,3e689214-7e7f-407a-a685-0fb7f1cb33e5,12326.14,Drop Ship,
SC1,601a0aa1-0d9e-46b0-b785-1794ad0e9364,2011-01-01 10:01:37,Cher Ehrmann,6599d516-e90d-440d-ae83-11893d940da6,1016.31,Same-Day Delivery,
SC1,5ab2e3ee-eaca-40da-8651-0fefe72b62e7,2009-12-25 23:09:17,Yanira Gottfried,45c89a4f-7e4c-4175-af8f-4fa94c61450b,6144.68,Hazardous Materials,
SC1,ffd361d8-c984-4644-b46e-af1cb79a05b6,2013-05-15 01:23:05,Orville Sheilds,78a95b93-bb6e-4b4c-baa7-e4bb085babc2,3006.64,Airfreight,
SC1,61c00275-c862-4fd4-8be1-3a9a8071d245,2010-08-05 11:50:57,Bradford Amarante,562bb1ef-b089-4dbb-a800-2f3f878d3f59,5293.99,Standard Delivery,
SC1,649eecf2-ca77-4916-8d3c-cf05b5ce9104,2011-02-18 17:10:52,Dalila Proehl,7f1d80f0-f5d5-4e30-9372-cf8b3a36887a,14371.3,Drop Ship,
SC1,a60c7e39-61ac-43c0-9c5b-51937c63ae4f,2013-06-17 10:58:32,Ward Weckerly,2b8713f6-822c-46e7-983d-8038730bad96,10715.36,Special Handling,
SC1,d8f04d1f-7c00-4960-b8c4-32363683dbde,2019-06-02 00:56:40,Lucina Boyers,c63234a0-5522-49d8-9536-512492515307,6573.97,Courier Service,
SC1,ac3e5f65-7e98-4e7c-8132-9d00786a06c4,2019-05-08 01:36:47,Anna Hulings,7b2fb7c6-9138-4632-b29b-3f083d080f47,1288.17,International Shipping,
SC1,9d742fb7-50b0-4af8-9b4d-1ee477c72005,2015-01-29 01:23:37,Roy Ortego,286963b4-9587-470a-955e-fd6c3f1e31d3,12196.7,Sea Freight,
SC1,f538f84e-13f0-4255-ae05-ce507c5ce407,2016-11-26 00:37:12,Roy Ortego,22731e71-b626-4711-affa-18d3fc07662a,6725.12,Same-Day Delivery,
SC1,43167688-c3fe-4d83-b19f-2b3264408389,2012-10-23 01:05:02,Lillian Wheaton,3e7f22dc-efbf-48b4-bc34-643d186dbb62,11198.78,Hazardous Materials,
SC1,0bdd27fe-31e2-4111-9bac-b5385cfbed96,2010-07-25 10:30:26,Anna Hulings,49f27ced-4958-4a53-a8b6-94d4b4912e0e,850.17,Pickup by Customer,
SC1,fa1e64a3-2fd1-417e-b615-21e22ff76cb3,2011-04-06 19:21:01,Lavonna Haymon,574ab7fd-d3af-4312-8e41-4dec3999506a,2281.79,Third-Party Logistics (3PL),
SC1,017169e0-7490-4e22-96d6-dca4b1d2b2f0,2018-05-07 02:51:10,Tasia Snelgrove,09c6abe0-1c27-4335-8eb5-81d65159daa0,3474.89,Hazardous Materials,
SC1,8043def8-a387-4762-a042-51a31c180e7c,2011-05-19 21:53:57,Karri Ptacek,86d8ea4e-ebe2-4a4e-ae5a-c9824e522d94,12735.89,Special Handling,
SC1,be8dbe01-c9e8-42d5-b7e0-28a96b4754b7,2014-07-07 00:52:38,Marcela Ye,58a1ea62-b483-4466-9ca3-75f0a4300197,8407.61,Rail Transport,
SC1,006c22a6-dff3-499c-8e81-ed97740e9559,2009-10-13 12:21:13,Rachel Onorato,df12b4c1-ffd2-4ed3-8209-af5a77681129,12605.95,Next-Day Delivery,
SC1,49a86b94-e6f6-48db-9e6e-7b64fefc4132,2010-10-21 11:34:37,Toby Narvaez,df1f4760-5030-4cee-bf78-49b9825ae2f8,12958.16,Local Delivery,
SC1,efde3f32-38e3-4e61-b0e8-c5a99e8e7d4c,2011-04-18 02:15:08,Melissia Kreidler,6599d516-e90d-440d-ae83-11893d940da6,7723.18,Standard Delivery,
SC1,0541810e-ce46-44e6-986b-fb081a3c6c38,2010-02-28 23:53:44,Dalila Proehl,45c89a4f-7e4c-4175-af8f-4fa94c61450b,12682.71,Same-Day Delivery,
SC1,60679451-3696-468f-ba0f-db8db506a059,2015-07-30 03:51:58,Lang Winkler,9747823f-8944-4520-ae6d-3f06141d9048,8352.94,Standard Delivery,
SC1,441f983d-1a1f-4ba1-af8a-7b51657ad7d2,2017-12-10 07:58:16,Toby Narvaez,df12b4c1-ffd2-4ed3-8209-af5a77681129,2563.3,Airfreight,
SC1,d1da3c9d-9c5c-4f9b-b9e1-85ab75c4f688,2013-04-19 01:52:03,Karri Ptacek,7d460e34-ed49-4b8b-ac3f-6eb1e16351cc,7176.55,Hazardous Materials,
SC1,b2aea20a-f88e-45d6-84ae-d7979ae5cd29,2014-01-18 21:19:01,Felice Cover,7b2fb7c6-9138-4632-b29b-3f083d080f47,4870.81,Airfreight,
SC1,15efd46e-da2d-4f62-b2fd-0df0df10861e,2015-02-13 06:10:58,Sharyn Laxton,ce8cc962-2844-4ff8-81c3-f96d5c7c4faf,6723.41,Post Office,
SC1,dbd2ec99-abc6-4ceb-81dd-c33a86eae684,2012-07-31 08:44:26,Leontine Sifford,96fa87a5-ecf6-4b7a-94bf-67e051b0a7eb,8951.19,Express Delivery,
SC1,a51df762-93cc-4919-a88a-65f6dad83aa5,2017-08-28 12:40:04,Orville Sheilds,8e2dcfda-7ce1-40ed-a086-3d3984e27420,12019.63,Temperature-Sensitive,
SC1,0a7f0daa-3e89-4f59-ab25-4bc4734e0b63,2009-10-20 20:27:03,Irene Llanas,df1f4760-5030-4cee-bf78-49b9825ae2f8,9359.19,Standard Delivery,
SC1,7d5026f9-9290-48e1-9015-b7a244366ec5,2014-05-09 01:59:28,Anna Hulings,577559c2-460e-4662-b8f7-5dda465d9525,5131.98,International Shipping,
SC1,47331a3d-8969-4098-a285-619cd5a5caeb,2014-05-06 12:41:21,Toby Narvaez,48ebee4a-fa94-4e9e-b52b-b119086f469c,10757.96,Truck Transport,
SC1,4bb46084-2f69-47ed-aab5-9a9dcd7ce215,2012-07-02 02:16:20,Roy Ortego,6776afd3-435a-40a2-ae97-e3c3af239742,7811.27,Standard Delivery,
SC1,3a24f5e9-9ac9-454b-9c54-fae931b487e4,2012-04-04 00:06:55,Jena Jeans,879b3581-2aa2-412a-aad1-507058cb69a0,7030.16,Temperature-Sensitive,
SC1,9675d3d7-fffa-4246-8484-d39fda3ebbf1,2011-05-05 18:35:11,Sharyn Laxton,c63234a0-5522-49d8-9536-512492515307,3447.32,Sea Freight,BILLINGBLOCK
SC1,400d3d39-eadd-4094-a972-5bda7f1b5981,2011-06-07 17:21:33,Roy Ortego,9c352a23-55e8-4409-b732-06fa3223664d,14744.48,Third-Party Logistics (3PL),
SC1,7cef277d-9f1b-4605-9083-0f50ac921e14,2014-12-05 04:52:01,Roy Ortego,a3fa7f21-4aa0-4213-99ec-9c9ea22c6ff0,6113.85,Courier Service,
SC1,fc0a1f6c-2a67-40d5-8311-a540e332e5e7,2018-03-28 06:56:05,Felice Cover,3c3c7c61-a6d8-40ab-9cbf-190e7fcd15e8,13894.93,Drop Ship,
SC1,2ab1af54-b53c-4953-b596-efa595f02c8f,2010-03-05 14:16:37,Anna Hulings,7d460e34-ed49-4b8b-ac3f-6eb1e16351cc,14494.77,Pickup by Customer,
SC1,fc951ae1-23c3-41cd-8a41-b810ec288786,2013-08-14 13:34:59,Yanira Gottfried,1fe2747d-51d0-47d4-9b33-e3dae5a73dc2,13181.04,Temperature-Sensitive,
SC1,86bec004-0494-4bed-9dc1-069eb77fce4c,2012-08-05 07:25:05,Jena Jeans,e5e91493-7b9c-4a9c-8a15-a7974f876e9a,2026.48,Truck Transport,
SC1,9ca33006-0b4c-42c9-bd63-c63f22e0f77f,2013-09-17 05:28:54,Alejandro Atwood,c8f2b801-4d82-4554-806d-3f2b71328d3e,10635.99,Special Handling,
SC1,e134789d-b503-470f-82a9-db822e1a00c8,2012-07-04 09:00:29,Orville Sheilds,0f1c341e-374b-4d83-9ba5-138b925fc19f,7387.04,Special Handling,
SC1,6a0b187e-531f-4e3a-8bd7-d6d624ac51f9,2019-04-26 03:55:54,Jamie Mcclellan,577559c2-460e-4662-b8f7-5dda465d9525,3155.78,Third-Party Logistics (3PL),
SC1,e55f17c6-2a0c-455c-a46e-f9cb332d4eec,2019-06-24 20:52:05,Karri Ptacek,286963b4-9587-470a-955e-fd6c3f1e31d3,12985.13,Hazardous Materials,
SC1,cc5390c3-b390-4eed-930d-5d7459dcb83a,2013-02-24 14:02:04,Marcela Ye,7afcca2e-41f2-4ed5-acd1-883e0a0175e0,14209.25,Courier Service,
SC1,11cae23d-b3f8-4487-8b3e-c8be2a449105,2013-08-10 15:40:25,Lucina Boyers,4aa31116-0e81-4bea-af72-84b519107ded,14078.41,Special Handling,
SC1,a54f6e4d-20da-479c-af9a-76d3793d038d,2014-08-29 02:37:59,Dalila Proehl,577559c2-460e-4662-b8f7-5dda465d9525,13633.86,Third-Party Logistics (3PL),
SC1,bfba9a96-92cb-4f32-a04e-349e99e30a90,2016-05-12 19:21:23,Suellen Noecker,d82147e3-6ab4-4856-8817-5846d4b96aed,11416.44,Rail Transport,
SC1,5fac1a94-0356-4f5e-b4be-8dfc9ccced99,2012-09-13 07:48:43,Irene Llanas,e5274af8-7ce9-4492-9af4-b6dc14082a1a,11769.0,Truck Transport,
SC1,20d6e9a6-717f-4a18-a7e1-2fefc9446738,2012-03-06 22:54:30,Sharyn Laxton,8dc79852-b00e-430f-ae89-8014a4405043,985.17,Standard Pallet,
SC1,fea5b19c-dbf5-4bd0-912f-f6c37fede57d,2019-08-04 12:21:13,Lang Winkler,7b2fb7c6-9138-4632-b29b-3f083d080f47,6057.78,Standard Delivery,
SC1,1f3c42b3-c3ef-48e7-a678-a6639fb1e3e8,2016-03-18 00:44:28,Ward Weckerly,6776afd3-435a-40a2-ae97-e3c3af239742,7900.74,Pickup by Customer,
SC1,e9989b11-8638-4d43-9f35-4bb5e2f4ce14,2019-10-27 10:19:44,Tasia Snelgrove,6d104d28-d8bb-4969-ab32-50532b8b9be3,1978.93,Standard Delivery,BILLINGBLOCK
SC1,e6e9b85c-e94d-42f6-aeb7-59357fc8c477,2015-11-17 05:28:03,Rachel Onorato,f3b93d9b-09d0-4386-beba-b7bdba319d2c,7210.33,Third-Party Logistics (3PL),
SC1,2bf09f19-bfb1-4e3b-b185-37afdff1b2ed,2010-02-05 08:22:31,Gloria Ashburn,d82147e3-6ab4-4856-8817-5846d4b96aed,6522.25,Courier Service,
SC1,ac11c8bb-048d-411d-bcb2-0bcc6bd31b19,2011-05-16 13:31:11,Felice Cover,3e689214-7e7f-407a-a685-0fb7f1cb33e5,13994.45,Temperature-Sensitive,
SC1,9250371c-fd9e-440a-8c4a-c48f078195d4,2014-09-11 21:53:09,Gloria Ashburn,86d8ea4e-ebe2-4a4e-ae5a-c9824e522d94,2248.71,Standard Pallet,
SC1,f713330f-7f81-4d95-9a9f-bae2d7224ccd,2010-11-12 14:14:54,Kristen Eckhoff,734c3815-308a-4dee-a2d9-cc19791d3696,937.99,Pickup by Customer,
SC1,d52f1c3b-2e81-4b59-b6d3-fbaa8ce9fb5e,2017-04-03 19:26:12,Toby Narvaez,1fd6d23d-12b0-4b1c-ad1a-5476a73004b8,7019.37,Express Delivery,
SC1,6585a36f-524f-4468-9ebd-9bdd190837a1,2018-04-07 07:24:27,Lillian Wheaton,45c89a4f-7e4c-4175-af8f-4fa94c61450b,3369.45,Special Handling,
SC1,1c9f8e41-fd2e-4bfe-85d5-c53a509851e2,2011-08-09 11:39:41,Arletta Landen,49f27ced-4958-4a53-a8b6-94d4b4912e0e,12049.34,Local Delivery,
SC1,f4ef4914-c0ef-42cc-af63-714749a4f901,2010-07-05 11:20:19,Karri Ptacek,7f1d80f0-f5d5-4e30-9372-cf8b3a36887a,13893.66,Truck Transport,
SC1,8b1646e8-a719-4d8d-b8a6-ffa571f6adf4,2013-06-27 07:07:49,Francina Bevington,a3fa7f21-4aa0-4213-99ec-9c9ea22c6ff0,12449.69,Third-Party Logistics (3PL),
SC1,09998658-9b26-433e-9b73-888f824fb0ee,2012-05-25 09:47:49,Bradford Amarante,12fb56cd-bcac-480f-9068-07b40f700263,2458.65,Standard Delivery,
SC1,540ae290-da9d-42f7-963c-2c6b13a58b95,2014-10-07 17:49:28,Lavonna Haymon,c043249d-390e-4dc7-b834-c48d1f579b75,9807.59,Truck Transport,
SC1,42e3427f-0f38-4fa9-aaa0-447e1cbc7d34,2018-08-10 20:06:42,Leontine Sifford,286963b4-9587-470a-955e-fd6c3f1e31d3,2244.08,Pickup by Customer,
SC1,288c0ad3-7190-4074-9740-9b7dfa6ab659,2015-04-28 21:09:40,Cherryl Vandine,674228d9-891c-44c0-a551-65eddae14d76,12849.27,Rail Transport,BILLINGBLOCK
SC1,c721d9c1-f339-456e-89dd-c6ba462cba3f,2010-09-09 03:22:19,Marcela Ye,562bb1ef-b089-4dbb-a800-2f3f878d3f59,4102.17,Temperature-Sensitive,
SC1,e93a2439-58b1-4137-bb3e-4c07d0f52664,2013-09-08 05:05:08,Lucina Boyers,04cfba35-8948-48e1-9cc9-ca83b622c290,3599.74,Standard Delivery,
SC1,74ade496-fd1e-4719-bb21-dd5309521138,2015-08-28 09:09:53,Bradford Amarante,908151ad-b591-41c3-aa58-44d1a1a85459,10372.38,Local Delivery,
SC1,0494d418-19ef-422c-9085-1b812fd4d8db,2011-01-17 16:08:47,Dominica Kirkley,210ca33a-3cf8-4160-ae33-28bf9ce16db9,2838.29,International Shipping,
SC1,341f7890-dc43-4dd1-880f-9f30bd46a15d,2010-05-28 22:35:58,Tyree Decastro,df12b4c1-ffd2-4ed3-8209-af5a77681129,8837.56,Pickup by Customer,
SC1,728dbc19-bee8-419c-a2ea-793f9382f492,2009-12-18 08:32:14,Jena Jeans,574ab7fd-d3af-4312-8e41-4dec3999506a,11091.26,Sea Freight,
SC1,f3c249f7-e666-41bd-bd92-25b9a5a6e2c5,2016-01-07 15:20:58,Lora Rieder,f5f498e9-7f35-4c30-b042-1fd861163e11,9920.57,Hazardous Materials,
SC1,29abf6f9-7e06-4897-a61d-95a9f206b306,2013-07-23 04:04:22,Emmie Schuldt,ba996f00-757d-4139-a34a-71f5c4a53941,7166.92,Next-Day Delivery,
SC1,576b517d-c04e-4aae-9e54-d34da126842d,2013-05-28 07:02:06,Jamie Mcclellan,78a95b93-bb6e-4b4c-baa7-e4bb085babc2,4808.69,Special Handling,
SC1,b175d060-5ad8-4de2-a21f-5759c8440f7e,2010-12-24 10:46:20,Suellen Noecker,ba996f00-757d-4139-a34a-71f5c4a53941,4841.9,Special Handling,
SC1,edffd162-ad4b-4fde-b925-b541bad3e121,2010-02-22 16:14:13,Alvin Malin,530e51a3-b5bb-4750-a22f-ef1744cdc190,4574.04,Local Delivery,
SC1,97c8f008-089f-478c-9027-ab84488afce3,2010-08-27 17:10:12,BATCH_JOB,6776afd3-435a-40a2-ae97-e3c3af239742,5430.5,Truck Transport,
SC1,9b1ce1d7-d559-45ce-83b3-388ab94dd8bc,2013-02-07 16:14:22,Rona Hennis,474589e6-4103-4fd3-8ccd-3f078fed723d,6654.97,Third-Party Logistics (3PL),
SC1,b8db82b5-f95f-4aba-85d7-f89d06a8228c,2013-11-18 16:44:40,Irene Llanas,908151ad-b591-41c3-aa58-44d1a1a85459,7093.77,Truck Transport,
SC1,81a40e9b-de71-48de-b54d-423b058a3ef6,2017-04-23 00:02:52,Cher Ehrmann,48ebee4a-fa94-4e9e-b52b-b119086f469c,1290.53,Local Delivery,
SC1,a6489d1b-282e-4518-a4a6-6ca91ecba896,2014-01-09 12:44:46,Suellen Noecker,b9194953-90ed-4178-8b3e-21353d33b700,10045.29,Standard Delivery,BILLINGBLOCK
SC1,cc596107-228a-499b-9833-c6650ceb6f02,2015-11-22 20:00:27,Suellen Noecker,4e83f030-e073-4031-bff5-1fbb5acf4887,9618.79,Temperature-Sensitive,
SC1,a904205c-0d85-4b88-b91d-d39b84424596,2019-03-18 22:19:52,Lavonna Haymon,3c3c7c61-a6d8-40ab-9cbf-190e7fcd15e8,2343.71,Special Handling,
SC1,7dc9840b-f42a-45e8-9ec7-0c03d69918b1,2015-01-29 04:24:15,Karri Ptacek,7d460e34-ed49-4b8b-ac3f-6eb1e16351cc,3582.06,Express Delivery,
SC1,fc79064f-03f3-4b03-adce-a0cd0e76afa8,2010-07-28 01:22:45,Felice Cover,6c7e8b3e-06d1-40a6-a5c1-b307f0eb082b,13290.33,Temperature-Sensitive,
SC1,2340c7a7-c4a6-429c-9173-988ca23fe6a7,2011-06-29 23:18:50,Roy Ortego,34155035-62f3-49a2-9c3e-4e8290f7de30,14314.29,Truck Transport,
SC1,a504ba55-8656-4b49-9158-c0899576c47b,2011-02-08 05:59:21,Karri Ptacek,10f599a4-022e-459d-9ac2-8420777715cc,1410.97,Sea Freight,
SC1,0b837470-3ed8-4c40-8a5e-5987a84f069b,2019-05-06 10:29:02,Emilio Sones,7d460e34-ed49-4b8b-ac3f-6eb1e16351cc,9191.13,Courier Service,
SC1,c2005d58-bdba-48dc-9cb6-ca1942932f1d,2011-12-31 10:58:16,Margene Hamil,3c3c7c61-a6d8-40ab-9cbf-190e7fcd15e8,8131.85,International Shipping,
SC1,85782147-a477-4559-a4e1-a004e0594d54,2010-06-05 15:37:48,Lucina Boyers,10f599a4-022e-459d-9ac2-8420777715cc,6187.84,Express Delivery,
SC1,bc2bcb70-8f31-4556-9838-c067417b106c,2014-06-28 16:46:50,Rona Hennis,879b3581-2aa2-412a-aad1-507058cb69a0,11634.17,Rail Transport,
SC1,68a6a96e-df21-491d-afc9-3273ac6f715b,2019-03-17 04:41:19,Emmie Schuldt,96fa87a5-ecf6-4b7a-94bf-67e051b0a7eb,3607.9,Next-Day Delivery,
SC1,69fb17fe-3bab-4460-b935-d1cbd8b80524,2015-10-24 22:50:17,BATCH_JOB,28952b9d-fb6c-428a-b22c-abc9c57b6619,13808.6,Pickup by Customer,
SC1,73d23300-ada3-4a97-aac9-51ce4ae680f5,2012-05-13 01:40:44,Cherryl Vandine,961ee6a8-93b8-4e3b-a73e-580408c6ca60,769.68,Drop Ship,
SC1,73dad40c-b6aa-4158-89e4-b5a7b4e75f9d,2009-11-15 11:00:37,Roy Ortego,8e2dcfda-7ce1-40ed-a086-3d3984e27420,1979.75,Post Office,
SC1,657dba5d-d692-4efc-8662-f4ce812135ce,2017-01-10 14:58:58,Dalila Proehl,09c6abe0-1c27-4335-8eb5-81d65159daa0,13516.55,Third-Party Logistics (3PL),
SC1,d5d77260-7394-4caa-9081-5348e1a58715,2019-05-21 13:03:34,Bradford Amarante,9c352a23-55e8-4409-b732-06fa3223664d,14955.02,Truck Transport,
SC1,5e0d7d99-f6e8-4d8b-9711-68498d27a395,2013-08-16 13:00:12,Jena Jeans,9747823f-8944-4520-ae6d-3f06141d9048,2286.21,Express Delivery,
SC1,3d7f4cae-b3bf-473f-bff6-a90b6fc98529,2009-04-04 20:30:37,Alejandro Atwood,7afcca2e-41f2-4ed5-acd1-883e0a0175e0,10550.87,Temperature-Sensitive,
SC1,7a7a7e2a-65e9-472d-bc8c-55736ae6790b,2012-11-12 07:36:44,Leontine Sifford,58a1ea62-b483-4466-9ca3-75f0a4300197,1045.69,Sea Freight,
SC1,4b8041ab-5a11-4498-885c-c57e3f1d54c5,2018-09-08 12:25:04,BATCH_JOB,df1f4760-5030-4cee-bf78-49b9825ae2f8,7734.04,Temperature-Sensitive,
SC1,2dbeae30-bb20-4da2-ba8a-4a41052d08f3,2013-03-19 18:55:33,Lawerence Pintor,f5f498e9-7f35-4c30-b042-1fd861163e11,9128.03,Same-Day Delivery,
SC1,e229992f-4b65-40c6-b1af-528648994a18,2010-02-04 04:22:07,Kristen Eckhoff,34155035-62f3-49a2-9c3e-4e8290f7de30,11051.25,Rail Transport,
SC1,15e99363-1375-43af-9ea3-e13d4d328e81,2013-03-01 15:23:11,Lucina Boyers,1fd6d23d-12b0-4b1c-ad1a-5476a73004b8,12032.92,Hazardous Materials,BILLINGBLOCK
SC1,783bcc29-e230-4c1d-9528-09db5403f8d7,2019-01-09 23:43:26,Tasia Snelgrove,8dd0779e-0f06-44bc-b1e7-244194a2ed7a,10212.81,Special Handling,
SC1,e136fcec-b84f-4c11-81e7-d1c1f7a13bf8,2011-02-08 22:47:58,Francina Bevington,c63234a0-5522-49d8-9536-512492515307,5656.51,Same-Day Delivery,
SC1,f53deaac-aa57-43f9-a35c-58577100aa18,2019-06-04 17:42:39,Dalila Proehl,f5f498e9-7f35-4c30-b042-1fd861163e11,6975.61,Third-Party Logistics (3PL),
SC1,d70bbf29-703e-4b7b-afa1-01f9a8168f0a,2014-02-07 11:15:45,Alejandro Atwood,10f599a4-022e-459d-9ac2-8420777715cc,1528.38,Rail Transport,
SC1,9fd1c3f1-93fb-4323-b27e-2e0c00b39f2e,2017-02-08 20:45:35,Kenia Romine,879b3581-2aa2-412a-aad1-507058cb69a0,8262.74,Standard Pallet,
SC1,1f05fdd3-1100-444b-b3c4-df00cbea5351,2013-10-02 13:03:22,Lora Rieder,f062ff80-c1db-43b8-91da-e63f0b737c4c,13310.01,Drop Ship,
SC1,478d7f5b-9a54-4348-a506-20c1f1ba1639,2019-01-02 03:16:04,Marcela Ye,22731e71-b626-4711-affa-18d3fc07662a,10296.75,Rail Transport,
SC1,be59ffc7-cf68-4a7d-ada1-78810bc291fe,2010-07-13 16:58:42,Dominica Kirkley,f062ff80-c1db-43b8-91da-e63f0b737c4c,11102.54,Pickup by Customer,
SC1,b3818550-8522-42cc-ba6c-2285352b47e9,2019-03-20 23:13:14,Lora Rieder,c75b86b8-c7c8-4818-ba8c-158628d93878,3036.02,Temperature-Sensitive,
SC1,39fa84ca-dfba-4923-b422-aa68b05be2be,2019-09-26 12:21:15,Lavonna Haymon,81a0c186-21cf-4154-ab44-22a811b850f9,13627.39,Same-Day Delivery,
SC1,b4530966-df39-444d-9ddd-347d72f4c80c,2010-03-16 15:19:15,Lang Winkler,22731e71-b626-4711-affa-18d3fc07662a,6049.81,Special Handling,
SC1,dc742899-4928-49f2-8839-f6f4596eab9d,2018-08-14 17:22:44,Dominica Kirkley,8e2dcfda-7ce1-40ed-a086-3d3984e27420,12423.76,Special Handling,
SC1,fb8c4d64-40cb-4ae7-941b-9bb40fb2c989,2012-02-01 23:46:41,Cher Ehrmann,58765d85-f02b-4238-90ec-87cb67bc6fb0,3578.04,International Shipping,
SC1,16db8e68-ff9f-41c0-8bb8-bf169b2022bb,2018-09-04 09:10:05,Dalila Proehl,e5274af8-7ce9-4492-9af4-b6dc14082a1a,14371.61,Pickup by Customer,
SC1,d1d463f9-99e9-4e5b-9643-5ac5f3b145d6,2018-02-01 20:37:10,Francina Bevington,530e51a3-b5bb-4750-a22f-ef1744cdc190,4272.33,Hazardous Materials,
SC1,eae48116-7a0a-49b7-ada0-f68831ff5694,2017-04-06 07:17:40,Alfonso Wernick,4e83f030-e073-4031-bff5-1fbb5acf4887,6727.82,Pickup by Customer,
SC1,d10b5f6b-9687-456a-a59e-1a92e4693791,2011-12-04 13:02:39,Rona Hennis,961ee6a8-93b8-4e3b-a73e-580408c6ca60,2201.72,Special Handling,
SC1,179028d6-8ac6-486e-a03e-5e4a169764df,2019-09-15 15:49:14,Alfonso Wernick,f062ff80-c1db-43b8-91da-e63f0b737c4c,540.29,Temperature-Sensitive,
SC1,9c1aa096-2567-4b87-99f5-1200fb210ead,2019-04-24 17:08:01,Lawerence Pintor,6e2da7da-0e0c-4c0d-85db-edcab365394f,1469.36,Truck Transport,
SC1,04b47f2b-b764-45f6-bb7f-53ffe51e550d,2019-01-27 20:23:46,Jena Jeans,2b8713f6-822c-46e7-983d-8038730bad96,798.56,International Shipping,
SC1,a2dbcc88-9ba1-4324-b97b-fba71d45919c,2016-05-13 12:55:45,Ceola Harry,cf60c731-5529-44c8-af7d-63b4880e2403,2656.47,Special Handling,
SC1,614e0925-a4ae-4590-a13c-fb12ed9876fe,2010-07-16 13:21:54,Alejandro Atwood,1fe2747d-51d0-47d4-9b33-e3dae5a73dc2,3345.55,Standard Delivery,
SC1,d09cd073-ba20-4de6-80bd-680732b999d6,2014-07-06 06:12:09,Lessie Scheck,6c7e8b3e-06d1-40a6-a5c1-b307f0eb082b,9021.89,Third-Party Logistics (3PL),
